,Solar,Wind Offshore,Wind Onshore
2024-01-04 14:45:00+01:00,2948.32,1675.57,21907.22
2024-01-04 15:00:00+01:00,2382.66,1667.36,21100.0
2024-01-04 15:15:00+01:00,1894.44,1667.07,20270.51
2024-01-04 15:30:00+01:00,1360.43,1664.61,19476.62
2024-01-04 15:45:00+01:00,862.57,1665.03,18696.88
2024-01-04 16:00:00+01:00,445.92,1665.03,17890.39
2024-01-04 16:15:00+01:00,186.4,1668.94,17123.82
2024-01-04 16:30:00+01:00,71.48,1666.39,16335.86
2024-01-04 16:45:00+01:00,27.11,1672.2,15545.37
2024-01-04 17:00:00+01:00,0.0,1677.21,14757.04
2024-01-04 17:15:00+01:00,0.0,1663.8,14054.37
2024-01-04 17:30:00+01:00,0.0,1663.86,13355.69
2024-01-04 17:45:00+01:00,0.0,1659.64,12644.44
2024-01-04 18:00:00+01:00,0.0,1651.76,11945.09
2024-01-04 18:15:00+01:00,0.0,1654.59,11370.01
2024-01-04 18:30:00+01:00,0.0,1652.33,10808.1
2024-01-04 18:45:00+01:00,0.0,1658.04,10256.4
2024-01-04 19:00:00+01:00,0.0,1661.37,9742.4
2024-01-04 19:15:00+01:00,0.0,1680.27,9338.67
2024-01-04 19:30:00+01:00,0.0,1703.89,8956.95
2024-01-04 19:45:00+01:00,0.0,1725.35,8618.2
2024-01-04 20:00:00+01:00,0.0,1750.3,8391.97
2024-01-04 20:15:00+01:00,0.0,1780.51,8199.98
2024-01-04 20:30:00+01:00,0.0,1809.31,7964.82
2024-01-04 20:45:00+01:00,0.0,1838.59,7712.39
2024-01-04 21:00:00+01:00,0.0,1873.27,7477.43
2024-01-04 21:15:00+01:00,0.0,1929.66,7299.79
2024-01-04 21:30:00+01:00,0.0,1983.27,7119.34
2024-01-04 21:45:00+01:00,0.0,2040.47,6937.21
2024-01-04 22:00:00+01:00,0.0,2120.74,6782.42
2024-01-04 22:15:00+01:00,0.0,2203.65,6765.1
2024-01-04 22:30:00+01:00,0.0,2290.14,6755.27
2024-01-04 22:45:00+01:00,0.0,2371.08,6752.59
2024-01-04 23:00:00+01:00,0.0,2462.22,6787.39
2024-01-04 23:15:00+01:00,0.0,2592.38,6916.72
2024-01-04 23:30:00+01:00,0.0,2722.57,7039.62
2024-01-04 23:45:00+01:00,0.0,2853.65,7156.41
2024-01-05 00:00:00+01:00,0.0,3406.17,7688.91
2024-01-05 00:15:00+01:00,0.0,3600.11,7971.03
2024-01-05 00:30:00+01:00,0.0,3788.71,8246.23
2024-01-05 00:45:00+01:00,0.0,3987.39,8497.27
2024-01-05 01:00:00+01:00,0.0,4145.14,8767.48
2024-01-05 01:15:00+01:00,0.0,4286.55,9080.01
2024-01-05 01:30:00+01:00,0.0,4424.84,9415.71
2024-01-05 01:45:00+01:00,0.0,4548.55,9764.97
2024-01-05 02:00:00+01:00,0.0,4651.35,10129.05
2024-01-05 02:15:00+01:00,0.0,4699.32,10513.74
2024-01-05 02:30:00+01:00,0.0,4747.28,10901.16
2024-01-05 02:45:00+01:00,0.0,4791.17,11287.45
2024-01-05 03:00:00+01:00,0.0,4818.79,11674.39
2024-01-05 03:15:00+01:00,0.0,4821.09,12066.04
2024-01-05 03:30:00+01:00,0.0,4822.56,12453.97
2024-01-05 03:45:00+01:00,0.0,4824.03,12839.97
2024-01-05 04:00:00+01:00,0.0,4825.44,13265.23
2024-01-05 04:15:00+01:00,0.0,4821.98,13713.73
2024-01-05 04:30:00+01:00,0.0,4820.17,14161.01
2024-01-05 04:45:00+01:00,0.0,4814.77,14606.22
2024-01-05 05:00:00+01:00,0.0,4808.12,15056.93
2024-01-05 05:15:00+01:00,0.0,4802.64,15575.13
2024-01-05 05:30:00+01:00,0.0,4799.16,16087.7
2024-01-05 05:45:00+01:00,0.0,4787.59,16602.75
2024-01-05 06:00:00+01:00,0.0,4741.68,17228.3
2024-01-05 06:15:00+01:00,0.0,4735.08,17674.97
2024-01-05 06:30:00+01:00,0.0,4719.58,18096.42
2024-01-05 06:45:00+01:00,0.0,4711.39,18474.18
2024-01-05 07:00:00+01:00,0.0,4698.27,18779.36
2024-01-05 07:15:00+01:00,0.0,4681.63,19031.89
2024-01-05 07:30:00+01:00,0.0,4668.02,19323.9
2024-01-05 07:45:00+01:00,0.0,4619.18,19633.85
2024-01-05 08:00:00+01:00,34.97,4616.42,19937.49
2024-01-05 08:15:00+01:00,186.57,4610.18,20210.5
2024-01-05 08:30:00+01:00,449.7,4601.73,20482.4
2024-01-05 08:45:00+01:00,842.45,4600.17,20752.68
2024-01-05 09:00:00+01:00,1338.11,4594.57,20991.23
2024-01-05 09:15:00+01:00,1903.58,4589.76,21147.78
2024-01-05 09:30:00+01:00,2492.06,4590.38,21297.63
2024-01-05 09:45:00+01:00,3103.92,4587.32,21449.04
2024-01-05 10:00:00+01:00,3666.21,4589.52,21566.74
2024-01-05 10:15:00+01:00,4217.61,4577.19,21568.37
2024-01-05 10:30:00+01:00,4712.11,4582.97,21571.09
2024-01-05 10:45:00+01:00,5128.0,4583.4,21579.57
2024-01-05 11:00:00+01:00,5475.44,4591.43,21555.09
2024-01-05 11:15:00+01:00,5762.14,4602.56,21442.24
2024-01-05 11:30:00+01:00,5954.33,4615.5,21325.34
2024-01-05 11:45:00+01:00,6044.95,4626.63,21207.78
2024-01-05 12:00:00+01:00,6055.27,4628.72,21108.5
2024-01-05 12:15:00+01:00,6007.23,4645.98,21055.76
2024-01-05 12:30:00+01:00,5884.22,4662.43,21014.54
2024-01-05 12:45:00+01:00,5674.6,4677.5,20998.75
2024-01-05 13:00:00+01:00,5415.92,4693.4,21014.32
2024-01-05 13:15:00+01:00,5089.02,4717.47,21021.49
2024-01-05 13:30:00+01:00,4687.08,4741.43,20986.01
2024-01-05 13:45:00+01:00,4241.55,4763.56,20928.08
2024-01-05 14:00:00+01:00,3796.93,4791.11,20850.24
2024-01-05 14:15:00+01:00,3328.75,4813.81,20750.41
2024-01-05 14:30:00+01:00,2832.69,4844.7,20650.64
2024-01-05 14:45:00+01:00,2321.39,4874.79,20546.27
2024-01-05 15:00:00+01:00,1813.87,4899.08,20452.1
