,Hydro Water Reservoir,Other,Solar,Wind Onshore
2024-10-31 08:00:00+01:00,2834.16,16.14,0.17,1325.19
2024-10-31 09:00:00+01:00,2865.99,16.44,0.35,1150.23
2024-10-31 10:00:00+01:00,2997.05,16.54,0.55,896.91
2024-10-31 11:00:00+01:00,3031.84,26.64,0.87,582.92
2024-10-31 12:00:00+01:00,3019.81,26.54,0.72,391.35
2024-10-31 13:00:00+01:00,3041.66,26.34,0.41,416.75
2024-10-31 14:00:00+01:00,2975.44,26.14,0.12,580.55
2024-10-31 15:00:00+01:00,2963.71,26.14,0.0,896.76
2024-10-31 16:00:00+01:00,2985.98,26.14,0.0,976.15
2024-10-31 17:00:00+01:00,3018.93,26.14,0.0,998.41
2024-10-31 18:00:00+01:00,3055.44,26.14,0.0,928.97
2024-10-31 19:00:00+01:00,2978.5,26.14,0.0,758.71
2024-10-31 20:00:00+01:00,2949.19,26.14,0.0,594.45
2024-10-31 21:00:00+01:00,2713.64,26.14,0.0,548.3
