,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore,Energy storage
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated
2024-01-08 22:00:00+01:00,60.205,3294.4325,0.0,7.7775,5.8275,39.5125,3953.05,583.035,0.0,239.265,2069.8575,,1129.3675,
2024-01-08 23:00:00+01:00,62.165,2865.5375,0.0,240.6125,,39.53,3952.2275,595.49,0.0,250.095,2051.105,,1104.4275,
2024-01-09 00:00:00+01:00,60.9475,1920.1425,0.0,34.795,0.5175,38.925,3953.53,661.1975,0.0,246.3275,2035.1675,,1147.6,
2024-01-09 01:00:00+01:00,51.3875,1584.075,0.0,,432.775,39.1525,3954.2525,642.105,0.0,246.15,2041.525,,1170.745,
2024-01-09 02:00:00+01:00,48.8,1596.15,0.0,,660.2375,38.945,3954.9625,640.17,0.0,251.9825,2059.3375,,1216.2225,
2024-01-09 03:00:00+01:00,58.4125,1742.6325,0.0,,916.8025,38.365,3956.86,645.5,0.0,252.29,2042.87,,1176.9075,
2024-01-09 04:00:00+01:00,60.5025,1931.91,0.0,,721.8075,38.355,3955.95,672.3125,0.0,252.7375,1913.215,,1065.59,
2024-01-09 05:00:00+01:00,63.7275,2374.2875,0.0,,83.665,38.9875,3954.585,663.13,0.0,252.9075,1832.2025,,1059.125,
2024-01-09 06:00:00+01:00,67.3025,3060.6825,0.0,10.3875,113.91,39.0725,3952.4225,716.4925,0.0,251.945,1778.37,,1103.6925,
2024-01-09 07:00:00+01:00,62.9775,4014.14,0.0,66.6775,1.995,39.2925,3949.235,803.735,0.0,248.3125,1590.48,,998.78,
2024-01-09 08:00:00+01:00,59.715,4294.6125,0.0,283.815,,39.815,3949.3875,862.35,3.0,239.9825,1526.66,,966.9875,
2024-01-09 09:00:00+01:00,61.235,4283.815,0.0,247.355,,40.6575,3947.6325,873.425,691.76,241.7225,1572.405,,1016.2475,
2024-01-09 10:00:00+01:00,59.455,4155.31,0.0,,0.5825,40.8825,3948.3875,860.2825,1989.0675,235.285,1746.87,,1045.685,
2024-01-09 11:00:00+01:00,59.23,4124.675,0.0,,12.9725,41.09,3946.5625,859.7825,3009.81,229.3775,1598.39,,1008.695,
2024-01-09 12:00:00+01:00,57.81,3966.2025,0.0,0.8775,11.165,41.32,3947.3525,876.6925,3542.1275,232.93,1533.475,,984.6525,
2024-01-09 13:00:00+01:00,59.4875,4008.0975,0.0,,3.6775,41.6725,3947.4075,831.3725,3445.5675,229.565,1395.4575,,1001.0575,
2024-01-09 14:00:00+01:00,59.16,4072.285,0.0,22.6775,2.275,42.395,3946.595,834.9225,2740.095,233.3175,1558.46,,1054.0575,
2024-01-09 15:00:00+01:00,60.5625,3917.63,0.0,,90.79,42.68,3943.47,853.9425,1523.63,228.6675,1844.8075,,1092.8175,
2024-01-09 16:00:00+01:00,62.4025,4097.1725,0.0,29.735,2.6675,42.6625,3942.8125,846.9925,296.5025,232.715,1981.7125,,1259.3775,
2024-01-09 17:00:00+01:00,63.05,4183.5425,0.0,826.465,,42.96,3943.545,790.3425,0.0925,231.6575,2068.31,,1398.425,
2024-01-09 18:00:00+01:00,59.6325,4255.74,0.0,674.295,,42.605,3944.2325,794.135,0.0,232.4375,2078.5175,,1415.085,
2024-01-09 19:00:00+01:00,58.02,4339.6975,0.0,751.6025,,42.1775,3944.88,807.765,0.0,231.175,1623.2375,,1278.9925,
2024-01-09 20:00:00+01:00,58.905,4283.05,0.0,174.475,,41.995,3946.4725,779.7675,0.0,238.415,1862.825,,1174.7825,
2024-01-09 21:00:00+01:00,61.09,3851.1475,0.0,61.9925,0.145,42.0775,3951.5175,764.245,0.0,235.94,1848.0475,,1063.655,
2024-01-09 22:00:00+01:00,62.99,3323.065,0.0,66.9875,0.2875,42.1975,3951.91,722.275,0.0,235.9325,1741.825,,967.255,
2024-01-09 23:00:00+01:00,60.585,3048.425,0.0,118.9775,,43.11,3952.385,734.7975,0.0,237.1975,1500.0975,,850.21,
2024-01-10 00:00:00+01:00,62.245,2864.16,0.0,5.8475,185.03,44.48,3952.63,795.34,0.0,238.0225,1256.1125,,768.7325,
2024-01-10 01:00:00+01:00,61.7725,2766.635,0.0,,506.6,44.2725,3954.7025,779.1,0.0,236.135,1071.835,,721.9825,
2024-01-10 02:00:00+01:00,61.7975,2807.3675,0.0,,928.5625,43.5475,3955.37,750.705,0.0,238.6475,1011.815,,693.65,
2024-01-10 03:00:00+01:00,60.485,2760.255,0.0,,765.2275,43.0875,3955.23,724.77,0.0,233.9575,922.47,,635.1575,
2024-01-10 04:00:00+01:00,63.2025,2877.2775,0.0,,903.4125,42.72,3955.39,770.6075,0.0,237.93,990.1825,,591.955,
2024-01-10 05:00:00+01:00,63.4625,3241.2075,0.0,,325.245,42.6725,3955.1625,768.8975,0.0,229.6825,869.9125,,569.6525,
2024-01-10 06:00:00+01:00,63.74,3840.475,0.0,17.6175,33.6725,42.835,3950.34,811.6675,0.0,231.93,861.2275,,570.79,
2024-01-10 07:00:00+01:00,66.0475,4388.0225,0.0,336.9475,,42.81,3947.805,903.895,0.0,209.735,852.3,,590.23,
2024-01-10 08:00:00+01:00,65.95,4709.2825,0.0,942.5075,,41.7275,3946.7875,952.51,1.3025,199.525,887.395,,537.1075,
2024-01-10 09:00:00+01:00,66.55,4685.345,0.0,373.5475,,41.645,3951.26,942.1475,557.4325,208.5025,936.38,,468.5575,
2024-01-10 10:00:00+01:00,66.005,4343.6275,0.0,19.4225,25.0925,42.29,3945.6225,910.5275,1721.75,202.4575,1211.3325,,304.65,
2024-01-10 11:00:00+01:00,64.335,4204.9,0.0,7.26,45.605,42.9925,3941.5775,907.2375,2524.6625,203.485,917.8025,,207.94,
2024-01-10 12:00:00+01:00,64.555,4206.6625,0.0,8.7225,0.2825,42.955,3942.7375,898.51,2961.4375,206.11,552.5575,,161.45,
2024-01-10 13:00:00+01:00,67.1875,4239.09,0.0,,15.845,43.515,3950.17,895.335,2608.5375,213.3725,416.785,,155.2175,
2024-01-10 14:00:00+01:00,63.61,4335.4575,0.0,34.0775,0.145,43.65,3953.605,919.225,2100.9725,216.81,483.335,,182.1325,
2024-01-10 15:00:00+01:00,66.035,4322.0,0.0,18.19,0.8775,41.1375,3951.735,922.4075,1212.075,214.4225,634.71,,231.6,
2024-01-10 16:00:00+01:00,67.7825,4403.6425,0.0,,6.405,43.04,3952.6325,941.0625,241.3325,213.93,774.525,,279.9725,
2024-01-10 17:00:00+01:00,68.5775,4696.3575,0.0,721.4125,,42.775,3950.5375,913.155,0.0325,211.3375,937.645,,346.3725,
2024-01-10 18:00:00+01:00,66.9775,4713.41,0.0,679.815,,44.3825,3948.9575,922.6775,0.0,215.885,993.9125,,396.585,
2024-01-10 19:00:00+01:00,66.2125,4720.5125,0.0,487.005,,44.895,3949.63,936.02,0.0,220.63,927.6225,,416.315,
2024-01-10 20:00:00+01:00,70.175,4420.8425,0.0,72.3375,,44.5075,3950.815,899.5225,0.0,223.0,806.2175,,417.485,
2024-01-10 21:00:00+01:00,70.8525,4121.155,0.0,9.7,0.7575,44.5525,3950.445,891.9625,0.0,227.5475,749.41,,404.275,
2024-01-10 22:00:00+01:00,67.3875,4034.6775,0.0,,199.15,44.7825,3950.81,873.2925,0.0,230.145,568.375,,381.515,
2024-01-10 23:00:00+01:00,70.295,3979.995,0.0,,58.2875,44.625,3951.1825,878.8425,0.0,225.5,482.675,,358.04,
2024-01-11 00:00:00+01:00,68.2625,3903.9325,0.0,,46.69,44.6525,3950.83,926.7775,0.0,229.945,375.42,,390.1325,
2024-01-11 01:00:00+01:00,67.22,3648.0725,0.0,,701.3625,44.4975,3950.9325,908.8,0.0,231.79,251.54,,429.4975,
2024-01-11 02:00:00+01:00,68.69,3552.3275,0.0,,836.31,44.46,3952.0575,879.15,0.0,233.9125,217.465,,398.2525,
2024-01-11 03:00:00+01:00,66.7125,3550.915,0.0,,871.625,44.4175,3954.22,867.11,0.0,229.4175,224.26,,364.2125,
2024-01-11 04:00:00+01:00,67.96,3634.325,0.0,,933.3925,44.11,3953.9975,907.305,0.0,238.985,224.3125,,332.195,
2024-01-11 05:00:00+01:00,66.5725,3729.655,0.0,,923.9525,44.0,3953.2275,900.465,0.0,239.705,332.885,,355.5025,
2024-01-11 06:00:00+01:00,68.44,4094.045,0.0,,251.9025,43.54,3953.535,931.0575,0.0,238.4925,568.0675,,495.6625,
2024-01-11 07:00:00+01:00,71.125,4260.83,0.0,87.3525,0.945,42.97,3952.2925,998.925,0.0,241.04,571.205,,612.64,
2024-01-11 08:00:00+01:00,68.4725,4303.13,0.0,747.1525,,41.895,3942.54,1019.575,3.8625,241.9375,541.0075,,529.27,
2024-01-11 09:00:00+01:00,66.5325,4333.885,0.0,553.6625,,42.3575,3897.745,1017.765,674.21,243.8575,677.0175,,412.07,
2024-01-11 10:00:00+01:00,65.125,4262.16,0.0,118.2475,,43.1175,3949.975,974.0425,1915.3725,230.66,646.51,,223.735,
2024-01-11 11:00:00+01:00,67.5875,4289.0525,0.0,76.905,5.055,43.145,3953.14,970.4675,2917.685,213.475,621.7,,147.8625,
2024-01-11 12:00:00+01:00,57.505,4276.1175,0.0,,292.755,43.285,3950.55,961.855,3395.6075,202.0625,541.8925,,162.6625,
2024-01-11 13:00:00+01:00,62.5025,4200.7225,0.0,,532.8025,43.72,3953.455,947.0775,3282.0425,209.6975,625.73,,238.675,
2024-01-11 14:00:00+01:00,63.5125,4249.155,0.0,,330.2775,44.0075,3957.1825,991.995,2500.82,212.7525,699.7875,,311.3275,
2024-01-11 15:00:00+01:00,62.515,4528.4325,0.0,,275.0875,43.8475,3957.3425,999.3875,1239.7875,214.9725,654.14,,295.745,
2024-01-11 16:00:00+01:00,65.955,4610.885,0.0,233.555,,43.9475,3955.4875,1015.895,181.16,204.605,630.79,,275.0225,
2024-01-11 17:00:00+01:00,64.975,4650.7125,9.9575,828.23,,44.4025,3954.1725,1008.68,0.0,210.6075,910.87,,274.5125,
2024-01-11 18:00:00+01:00,67.7975,4636.3575,1.405,869.5775,,43.795,3955.425,1036.0725,0.0,224.9375,802.9125,,265.8675,
2024-01-11 19:00:00+01:00,70.93,4596.33,0.0,621.6575,,43.2875,3955.01,1053.9325,0.0,229.89,952.585,,188.9425,
2024-01-11 20:00:00+01:00,71.15,4652.6775,0.0,185.965,,43.6125,3953.3875,1029.33,0.0,231.65,1003.8175,,136.43,
2024-01-11 21:00:00+01:00,69.7025,4658.7575,0.0,53.8875,,43.115,3953.0925,1030.0575,0.0,238.7975,1003.67,,125.5125,
2024-01-11 22:00:00+01:00,68.31,4573.755,0.0,31.565,0.7675,41.6275,3953.8625,991.7875,0.0,239.505,969.875,,120.29,
2024-01-11 23:00:00+01:00,71.145,4096.2475,0.0,,202.2875,41.4625,3954.65,983.0725,0.0,241.6675,902.585,,136.42,
2024-01-12 00:00:00+01:00,70.16,3703.9825,0.0,,403.4675,42.1775,3954.185,969.86,0.0,233.77,866.46,,160.9325,
2024-01-12 01:00:00+01:00,68.86,3451.385,0.0,,509.29,42.4725,3954.425,973.655,0.0,240.435,979.3325,,193.635,
2024-01-12 02:00:00+01:00,68.8275,3123.115,0.0,,935.3125,42.595,3954.445,966.6725,0.0,249.295,1017.2625,,221.71,
2024-01-12 03:00:00+01:00,69.0025,2978.09,0.0,,937.7975,43.035,3955.635,945.7525,0.0,245.705,1032.15,,222.75,
2024-01-12 04:00:00+01:00,70.32,3117.0625,0.0,,928.09,42.86,3956.2125,970.44,0.0,250.7775,921.3825,,183.9025,
2024-01-12 05:00:00+01:00,70.13,3459.3725,0.0,,724.795,43.1075,3956.465,976.4825,0.0,246.2825,844.52,,135.8625,
2024-01-12 06:00:00+01:00,70.805,4193.86,0.0,5.9675,13.295,42.895,3954.9625,972.2825,0.0,244.55,786.3625,,115.145,
2024-01-12 07:00:00+01:00,70.89,4487.235,0.0,211.4,,42.82,3952.8075,999.7025,0.0,246.0375,857.2,,96.64,
2024-01-12 08:00:00+01:00,71.3625,4716.21,0.0,790.705,,42.83,3950.965,1014.1,0.035,243.69,984.9675,,98.1775,
2024-01-12 09:00:00+01:00,71.2,4734.825,0.0,799.5375,,42.715,3951.4,1017.6375,40.415,240.1125,903.025,,80.425,
2024-01-12 10:00:00+01:00,71.3475,4651.34,0.0,123.185,0.275,43.84,3951.975,978.165,212.6225,239.335,724.5125,,39.59,
2024-01-12 11:00:00+01:00,70.7975,4640.6975,0.0,40.1175,0.135,44.3425,3954.8225,963.5175,381.88,238.905,601.275,,37.355,
2024-01-12 12:00:00+01:00,72.85,4695.67,0.0,114.645,,45.5975,3958.5025,950.98,482.1775,241.375,437.5975,,31.7725,
2024-01-12 13:00:00+01:00,73.215,4700.4925,0.0,,0.4325,45.3575,3956.34,942.54,451.71,239.24,381.6975,,31.88,
2024-01-12 14:00:00+01:00,76.605,4660.6275,0.0,18.1725,0.14,44.7525,3957.135,967.5625,301.92,241.34,316.1,,25.0425,
2024-01-12 15:00:00+01:00,77.79,4385.83,0.0,215.61,,44.3325,3959.1025,968.0475,145.7375,242.785,193.1625,,22.8875,
2024-01-12 16:00:00+01:00,75.68,4248.38,0.0,327.925,,45.2125,3959.8225,1031.3625,17.77,242.85,187.715,,27.05,
2024-01-12 17:00:00+01:00,77.9425,4330.485,0.0,547.27,,46.545,3959.82,1061.8625,0.0,237.8875,123.775,,32.9725,
2024-01-12 18:00:00+01:00,77.5775,4301.8625,0.0,228.6325,,47.0575,3959.6175,1048.78,0.0,240.1925,135.91,,47.55,
2024-01-12 19:00:00+01:00,78.1075,4301.4425,0.0,44.8325,0.265,46.7875,3959.1575,1047.7275,0.0,232.32,85.995,,43.94,
2024-01-12 20:00:00+01:00,78.18,4308.4525,0.0,26.255,,46.2675,3957.7275,1035.6925,0.0,239.805,33.355,,31.63,
2024-01-12 21:00:00+01:00,76.215,4329.2275,0.0,17.3125,0.1425,46.5575,3956.66,1032.8075,0.0,253.0025,2.7125,2.4775,25.4275,
2024-01-12 22:00:00+01:00,75.725,4295.145,0.0,,0.56,46.305,3957.615,992.9925,0.0,252.0575,,12.1525,23.1975,
2024-01-12 23:00:00+01:00,79.18,3928.355,0.0,,0.5425,45.965,3959.175,978.13,0.0,255.4925,,16.5475,20.8775,
2024-01-13 00:00:00+01:00,78.5425,3085.59,0.0,90.725,0.14,45.77,3959.845,660.475,0.0,251.895,,13.9775,28.3525,
2024-01-13 01:00:00+01:00,78.5825,2465.345,0.0,1.8875,0.43,45.66,3960.7125,696.3175,0.0,254.59,35.0125,0.0025,49.3425,
2024-01-13 02:00:00+01:00,79.5425,2426.995,0.0,,0.5675,45.5825,3960.39,696.89,0.0,252.625,122.125,,102.6375,
2024-01-13 03:00:00+01:00,78.67,2134.1175,0.0,,1.6125,45.63,3960.8575,673.6975,0.0,260.6975,208.9075,,173.3875,
2024-01-13 04:00:00+01:00,78.4,1925.2075,0.0,,349.4725,45.785,3962.4425,691.39,0.0,262.0675,325.28,,246.5725,
2024-01-13 05:00:00+01:00,78.815,2068.935,0.0,,9.9075,45.905,3962.32,700.25,0.0,255.05,504.9625,,309.845,
2024-01-13 06:00:00+01:00,75.915,2048.325,0.0,,24.0075,46.26,3961.53,709.06,0.0,254.8625,839.8675,,335.425,
2024-01-13 07:00:00+01:00,78.565,2211.235,0.0,,9.045,46.355,3960.4275,754.11,0.0,250.0,852.4275,,319.8725,
2024-01-13 08:00:00+01:00,80.5025,2395.7375,0.0,,7.2525,47.07,3958.765,847.05,0.055,249.2725,949.745,,377.7375,
2024-01-13 09:00:00+01:00,81.0725,2591.765,0.0,,7.28,47.185,3959.2075,866.27,31.6475,248.13,903.39,,469.55,
2024-01-13 10:00:00+01:00,78.75,2667.045,0.0,163.72,1.8125,47.2875,3960.705,868.2725,133.375,256.415,645.75,,504.1275,
2024-01-13 11:00:00+01:00,79.1325,2728.4175,0.0,148.305,,47.2975,3960.8,821.8025,192.3425,244.575,499.3675,,521.895,
2024-01-13 12:00:00+01:00,77.6525,2687.3625,0.0,6.95,93.8625,47.595,3961.49,811.495,219.2175,234.815,383.09,,540.2875,
2024-01-13 13:00:00+01:00,75.13,2570.9325,0.0,,227.9525,45.55,3962.085,821.5975,193.9225,205.575,251.8675,,489.895,
2024-01-13 14:00:00+01:00,73.7775,2486.3525,0.0,6.755,106.7175,47.5125,3962.0375,846.51,129.2075,226.4625,209.66,,440.1675,
2024-01-13 15:00:00+01:00,73.0325,2511.27,0.0,2.5125,0.415,47.5,3962.375,857.71,49.5425,255.5325,149.775,,376.31,
2024-01-13 16:00:00+01:00,74.2475,2561.46,0.0,,0.5575,46.9575,3962.12,865.4675,3.9675,261.61,174.39,,360.05,
2024-01-13 17:00:00+01:00,76.815,2646.4625,0.0,92.5475,,46.5525,3962.2825,902.0675,0.0,259.2525,192.19,,371.3875,
2024-01-13 18:00:00+01:00,75.9425,2755.445,0.0,266.135,,46.925,3962.4225,919.475,0.0,256.0925,256.62,,350.68,
2024-01-13 19:00:00+01:00,75.5425,2695.9425,0.0,67.7975,,46.585,3960.8925,900.85,0.0,261.03,260.5725,,351.36,
2024-01-13 20:00:00+01:00,77.175,2557.6975,0.0,,9.78,46.4775,3961.8675,892.4625,0.0,260.075,269.1675,,398.6625,
2024-01-13 21:00:00+01:00,77.5525,2567.51,0.0,,130.4625,45.465,3961.3325,776.0125,0.0,260.1325,242.755,,400.64,
2024-01-13 22:00:00+01:00,75.665,2627.0925,0.0,,6.1075,46.1975,3959.9275,709.8175,0.0,254.315,352.9925,,445.7925,
2024-01-13 23:00:00+01:00,75.495,2503.2475,0.0,,12.11,47.885,3961.7725,692.6125,0.0,257.8025,623.825,,465.7025,
2024-01-14 00:00:00+01:00,76.725,2379.8,0.0,17.895,93.3,48.1725,3960.2975,648.97,0.0,259.49,623.65,,424.1425,
2024-01-14 01:00:00+01:00,75.4725,2163.7575,0.0,148.1175,,47.5675,3957.035,667.345,0.0,257.9125,553.81,,378.5475,
2024-01-14 02:00:00+01:00,76.5725,2020.0375,0.0,58.905,7.42,47.3625,3957.13,659.605,0.0,256.9425,614.9175,,348.5675,
2024-01-14 03:00:00+01:00,77.4875,1974.225,0.0,,476.11,47.355,3958.84,662.2625,0.0,256.48,906.0025,,367.0,
2024-01-14 04:00:00+01:00,76.885,1813.17,0.0,,423.6475,47.61,3961.115,682.4375,0.0,257.91,1142.065,,388.535,
2024-01-14 05:00:00+01:00,76.545,1807.24,0.0,,242.3475,47.895,3962.09,667.32,0.0,257.1275,1052.36,,349.64,
2024-01-14 06:00:00+01:00,78.21,1789.4625,0.0,,48.19,47.985,3962.3575,699.5925,0.0,258.5375,1004.305,,319.985,
2024-01-14 07:00:00+01:00,76.895,1967.1925,0.0,,48.25,47.765,3962.42,746.17,0.0,258.015,931.1625,,340.07,
2024-01-14 08:00:00+01:00,75.8125,2020.97,0.0,24.14,7.3175,47.7175,3963.0625,757.505,0.1175,255.7175,793.02,,332.5625,
2024-01-14 09:00:00+01:00,76.745,1999.555,0.0,124.4075,,47.8525,3964.04,772.23,46.9775,253.7825,857.28,,345.6325,
2024-01-14 10:00:00+01:00,75.67,1977.885,0.0,,7.3525,48.295,3961.9175,787.1075,190.8425,248.74,984.175,,359.4825,
2024-01-14 11:00:00+01:00,73.705,2029.825,0.0,16.7225,5.495,48.605,3963.4525,796.3225,340.4625,244.9525,986.835,,407.9075,
2024-01-14 12:00:00+01:00,74.46,2072.2,0.0,160.25,1.8375,48.96,3964.0825,781.6875,356.73,249.8525,1083.2175,,428.34,
2024-01-14 13:00:00+01:00,77.605,2019.4825,0.0,83.2225,12.56,49.235,3963.985,835.05,286.6525,251.715,960.8475,,404.11,
2024-01-14 14:00:00+01:00,75.53,2141.62,0.0,357.4825,,49.63,3963.74,854.38,198.74,251.5975,664.0675,,392.005,
2024-01-14 15:00:00+01:00,73.105,2193.97,0.0,254.79,,49.255,3962.89,863.6,128.265,242.8025,618.26,,397.1,
2024-01-14 16:00:00+01:00,75.61,2173.04,0.0,,454.52,48.205,3963.5775,849.2575,32.515,245.51,584.565,,484.8675,
2024-01-14 17:00:00+01:00,76.3525,2048.8725,0.0,,369.335,48.7375,3962.81,821.135,0.0275,245.2125,927.075,,583.075,
2024-01-14 18:00:00+01:00,78.4,1892.6925,0.0,,259.575,48.9025,3962.3275,711.1125,0.0,242.62,1476.4975,,555.9975,
2024-01-14 19:00:00+01:00,76.9575,1906.9275,0.0,,41.485,48.905,3963.3525,684.1575,0.0,240.525,1646.51,,622.4425,
2024-01-14 20:00:00+01:00,73.535,2001.7475,0.0,185.9675,,48.6525,3962.9975,771.24,0.0,236.3525,1707.035,,644.5475,
2024-01-14 21:00:00+01:00,72.095,1986.4375,0.0,151.4125,,48.35,3962.13,717.3375,0.0,242.4975,1671.34,,682.895,
2024-01-14 22:00:00+01:00,72.6525,1972.22,0.0,4.855,128.645,48.4375,3960.1,661.84,0.0,243.7425,1477.7975,,692.24,
2024-01-14 23:00:00+01:00,77.485,1487.98,0.0,,75.2,48.615,3959.805,760.115,0.0,236.0425,1735.87,,672.5025,
2024-01-15 00:00:00+01:00,79.12,1558.3225,0.0,,295.43,48.6875,3958.94,943.535,0.0,231.5375,1539.6275,,655.305,
2024-01-15 01:00:00+01:00,74.3325,1541.4425,0.0,,801.945,48.745,3956.825,938.1375,0.0,232.215,1356.03,,605.4125,
2024-01-15 02:00:00+01:00,73.1775,1605.1125,0.0,,677.1625,49.0075,3960.17,943.1,0.0,240.475,1147.5875,,505.2,
2024-01-15 03:00:00+01:00,74.6125,1541.9175,0.0,,906.205,49.09,3960.1625,949.345,0.0,239.99,1369.855,,507.2875,
2024-01-15 04:00:00+01:00,75.1525,1544.9025,0.0,,883.2825,49.3675,3960.0675,973.5075,0.0,242.03,1366.4075,,488.9675,
2024-01-15 05:00:00+01:00,71.04,1684.405,0.0,,807.62,49.545,3961.1725,975.84,0.0,247.9325,1525.4275,,542.455,
2024-01-15 06:00:00+01:00,71.0475,1959.2475,0.0,57.7625,158.2425,49.6925,3960.8375,977.965,0.0,249.195,1560.1475,,618.5325,
2024-01-15 07:00:00+01:00,72.6725,2101.755,0.0,280.78,,49.4525,3958.4025,999.8825,0.0,243.645,1674.71,,664.6325,
2024-01-15 08:00:00+01:00,73.8525,2278.31,0.0,511.6125,,49.495,3959.0825,1009.3025,0.49,243.24,1795.3675,,723.6325,
2024-01-15 09:00:00+01:00,72.025,2541.61,2.365,200.825,,49.5925,3961.1925,1013.63,280.6,242.0825,1745.6725,,792.8375,
2024-01-15 10:00:00+01:00,70.5125,2519.115,0.89,424.345,,46.82,3960.455,1003.6525,1120.66,240.125,1765.0925,,790.7475,
2024-01-15 11:00:00+01:00,74.9625,2469.8325,0.0,26.605,102.1925,50.025,3960.5225,996.355,1890.335,228.72,1860.1825,,922.6775,
2024-01-15 12:00:00+01:00,69.6925,2833.885,0.0,17.33,117.6675,50.2475,3960.0525,989.2325,1652.52,230.0,1901.975,,1002.8675,
2024-01-15 13:00:00+01:00,73.0975,2813.31,0.0,18.88,37.4175,49.7275,3959.48,958.795,1193.935,237.8125,1909.22,,996.0575,
2024-01-15 14:00:00+01:00,70.765,2962.8825,0.0,13.4,2.7675,50.0625,3954.275,972.4175,851.7875,235.6025,1869.8375,,933.665,
2024-01-15 15:00:00+01:00,70.385,3309.125,0.0,,25.865,49.7075,3956.845,986.4325,535.405,232.96,1822.84,,836.73,
2024-01-15 16:00:00+01:00,72.975,3683.3425,0.0,30.8925,11.0875,47.7575,3961.085,1032.3025,150.4475,229.5375,1791.36,,734.965,
2024-01-15 17:00:00+01:00,44.565,3787.1475,0.0,42.5,0.9175,47.1675,3964.7,1051.515,0.465,233.67,1795.9075,,604.185,
2024-01-15 18:00:00+01:00,42.5325,3746.1075,0.0,53.9,,47.975,3969.1325,1037.175,0.0,231.64,1766.4325,,617.5775,
2024-01-15 19:00:00+01:00,40.29,3755.2325,0.0,295.7275,,49.045,3970.7575,1024.9625,0.0,219.42,1669.0525,,605.045,
2024-01-15 20:00:00+01:00,43.245,3702.745,0.0,24.34,1.87,48.4475,3969.915,1004.3325,0.0,224.51,1537.3325,,576.25,
2024-01-15 21:00:00+01:00,49.1,3707.96,0.0,67.0675,,47.75,3969.2275,1000.6125,0.0,227.1275,1232.31,,540.4725,
2024-01-15 22:00:00+01:00,66.28,3675.2725,0.0,168.725,,48.015,3968.0425,958.7825,0.0,228.3075,910.045,,474.9625,
2024-01-15 23:00:00+01:00,69.375,2907.735,0.0,,141.485,48.47,3967.6725,947.085,0.0,226.1325,815.6675,,422.925,
2024-01-16 00:00:00+01:00,64.545,2696.51,0.0,,16.025,49.43,3968.19,871.295,0.0,226.665,584.655,,415.9875,
2024-01-16 01:00:00+01:00,67.6,2608.0825,0.0,,601.95,49.9425,3968.92,899.9425,0.0,228.37,467.6625,,395.465,
2024-01-16 02:00:00+01:00,66.3,2662.5575,0.0,,761.2275,50.015,3965.19,910.8175,0.0,234.1325,345.7425,,342.68,
2024-01-16 03:00:00+01:00,66.7,2636.285,0.0,,836.89,50.1875,3965.5725,908.8725,0.0,231.245,360.5825,,323.235,
2024-01-16 04:00:00+01:00,64.065,2760.7725,0.0,,908.93,49.78,3968.875,935.72,0.0,226.885,282.6425,,312.43,
2024-01-16 05:00:00+01:00,66.7975,3031.905,0.0,,490.6275,49.53,3969.955,944.8775,0.0,234.17,358.7275,,280.4725,
2024-01-16 06:00:00+01:00,69.24,4144.7875,0.0,,19.2325,49.4975,3970.6425,952.4625,0.0,233.64,522.515,,332.775,
2024-01-16 07:00:00+01:00,66.4375,4454.295,0.0,4.8925,7.4475,47.425,3970.4875,986.805,0.0,232.4775,647.9575,,428.06,
2024-01-16 08:00:00+01:00,69.3525,4697.095,0.0,843.16,,47.64,3968.2875,1004.5025,0.79,232.4,701.115,,465.92,
2024-01-16 09:00:00+01:00,67.945,4820.8025,0.0,950.11,,46.345,3967.08,1003.9325,134.8575,230.17,623.095,,445.015,
2024-01-16 10:00:00+01:00,63.2625,4867.1625,0.0,461.935,,46.2675,3965.4775,1011.225,754.385,227.2275,543.7325,,340.92,
2024-01-16 11:00:00+01:00,63.5025,4465.94,0.0,28.08,9.86,48.6375,3965.915,976.08,2129.6025,232.525,557.17,,268.5775,
2024-01-16 12:00:00+01:00,66.96,4351.5675,0.0,,22.1075,49.7325,3966.8525,968.525,2975.0625,230.685,532.5875,,246.7425,
2024-01-16 13:00:00+01:00,61.0725,4377.8825,0.0,,8.46,49.6425,3963.2325,972.515,3063.73,227.42,502.67,,244.6725,
2024-01-16 14:00:00+01:00,61.555,4510.0825,0.0,,24.855,47.7125,3964.6825,963.0775,2545.8,220.7225,384.285,,226.1175,
2024-01-16 15:00:00+01:00,61.165,4446.7625,0.0,,16.09,46.3025,3963.2875,950.2625,1565.675,223.11,401.535,,147.4175,
2024-01-16 16:00:00+01:00,61.0625,4342.3875,0.0,,7.92,46.7975,3962.1875,997.37,366.4375,234.005,581.34,,213.7725,
2024-01-16 17:00:00+01:00,59.9375,4411.005,0.0,637.6825,,48.1525,3963.0175,1019.975,0.8,230.0,727.3775,,373.435,
2024-01-16 18:00:00+01:00,61.6675,4440.76,0.0,707.615,,45.9525,3965.7125,1024.335,0.0,234.4725,908.52,,498.9875,
2024-01-16 19:00:00+01:00,64.34,4443.62,0.0,204.3825,,45.8625,3967.4875,1012.1525,0.0,233.935,1154.1675,,647.8725,
