,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Waste,Wind Onshore,Solar
2025-07-11 00:00:00+02:00,0.0,0.44,1727.94,239.91,17.16,26.43,0.0
2025-07-11 00:15:00+02:00,0.0,0.44,1725.9,256.37,17.18,23.32,0.0
2025-07-11 00:30:00+02:00,0.0,0.44,1723.93,225.83,17.6,18.45,0.0
2025-07-11 00:45:00+02:00,0.0,0.44,1725.62,240.46,17.55,15.44,0.0
2025-07-11 01:00:00+02:00,0.0,0.44,1729.07,313.85,18.91,12.79,0.0
2025-07-11 01:15:00+02:00,0.0,0.44,1721.26,320.97,19.06,11.1,0.0
2025-07-11 01:30:00+02:00,0.0,0.44,1721.42,291.07,19.0,10.47,0.0
2025-07-11 01:45:00+02:00,0.0,0.44,1724.4,244.78,19.4,9.45,0.0
2025-07-11 02:00:00+02:00,0.0,0.44,1734.58,274.59,17.46,8.61,0.0
2025-07-11 02:15:00+02:00,0.0,0.44,1731.12,245.33,17.82,8.39,0.0
2025-07-11 02:30:00+02:00,0.0,0.44,1730.58,233.06,17.9,11.08,0.0
2025-07-11 02:45:00+02:00,0.0,0.44,1732.53,226.33,17.77,13.3,0.0
2025-07-11 03:00:00+02:00,0.0,0.44,1733.88,282.23,13.34,12.22,0.0
2025-07-11 03:15:00+02:00,0.0,0.44,1733.33,286.0,13.18,11.38,0.0
2025-07-11 03:30:00+02:00,0.0,0.44,1730.96,272.66,13.23,10.49,0.0
2025-07-11 03:45:00+02:00,0.0,0.44,1727.72,234.51,13.7,8.21,0.0
2025-07-11 04:00:00+02:00,0.0,0.44,1725.94,236.7,17.29,7.14,0.55
2025-07-11 04:15:00+02:00,0.0,0.44,1722.14,235.15,18.18,4.03,0.56
2025-07-11 04:30:00+02:00,0.0,0.44,1727.44,237.03,18.92,4.74,0.55
2025-07-11 04:45:00+02:00,0.0,0.44,1737.76,248.91,18.93,9.85,0.57
2025-07-11 05:00:00+02:00,0.0,0.44,1735.48,223.37,21.58,12.69,0.53
2025-07-11 05:15:00+02:00,0.0,0.44,1734.25,221.25,21.78,19.84,0.53
2025-07-11 05:30:00+02:00,0.0,0.44,1737.64,271.37,21.64,21.5,0.57
2025-07-11 05:45:00+02:00,0.0,0.44,1729.99,285.31,21.79,25.69,0.58
2025-07-11 06:00:00+02:00,0.0,0.44,1731.71,250.77,19.32,23.54,0.83
2025-07-11 06:15:00+02:00,0.0,0.44,1733.95,260.97,19.44,24.38,0.89
2025-07-11 06:30:00+02:00,0.0,0.44,1733.06,295.72,19.25,22.77,0.93
2025-07-11 06:45:00+02:00,0.0,0.44,1734.58,295.5,18.73,21.19,0.99
2025-07-11 07:00:00+02:00,0.0,0.44,1729.37,245.67,14.04,19.09,1.79
2025-07-11 07:15:00+02:00,0.0,0.44,1734.51,225.9,13.7,15.13,1.8
2025-07-11 07:30:00+02:00,0.0,0.44,1735.54,239.83,13.58,10.98,2.02
2025-07-11 07:45:00+02:00,0.0,0.44,1729.44,232.01,13.33,5.53,2.33
2025-07-11 08:00:00+02:00,0.0,0.44,1729.88,342.78,12.77,2.81,3.29
2025-07-11 08:15:00+02:00,0.0,0.44,1730.02,349.82,12.31,1.91,3.44
2025-07-11 08:30:00+02:00,0.0,0.44,1716.46,322.17,12.7,2.31,3.72
2025-07-11 08:45:00+02:00,0.0,0.44,1713.85,352.13,12.33,2.27,3.98
2025-07-11 09:00:00+02:00,0.0,0.44,1717.66,317.75,12.58,2.19,4.71
2025-07-11 09:15:00+02:00,0.0,0.44,1730.49,336.88,12.46,1.69,4.8
2025-07-11 09:30:00+02:00,0.0,0.44,1728.97,372.47,12.42,1.19,5.08
2025-07-11 09:45:00+02:00,0.0,0.44,1730.73,340.01,12.36,2.18,5.33
2025-07-11 10:00:00+02:00,0.0,0.44,1726.23,395.85,11.77,2.87,5.68
2025-07-11 10:15:00+02:00,0.0,0.44,1719.68,403.82,11.62,2.81,5.82
2025-07-11 10:30:00+02:00,0.0,0.44,1721.68,365.66,10.97,3.8,5.67
2025-07-11 10:45:00+02:00,0.0,0.44,1721.71,343.68,10.75,4.88,5.67
2025-07-11 11:00:00+02:00,0.0,0.44,1726.47,399.19,10.05,4.61,5.88
2025-07-11 11:15:00+02:00,0.0,0.44,1723.77,427.06,10.4,8.24,6.19
2025-07-11 11:30:00+02:00,0.0,0.44,1721.47,420.16,10.62,8.29,6.32
2025-07-11 11:45:00+02:00,0.0,0.44,1722.44,433.79,10.47,14.91,6.4
2025-07-11 12:00:00+02:00,0.0,0.44,1718.94,403.2,11.52,18.96,6.2
2025-07-11 12:15:00+02:00,0.0,0.44,1719.13,401.79,11.12,21.77,5.95
2025-07-11 12:30:00+02:00,0.0,0.44,1718.71,410.05,11.15,28.37,6.1
2025-07-11 12:45:00+02:00,0.0,0.44,1719.77,446.75,10.58,32.65,6.6
2025-07-11 13:00:00+02:00,0.0,0.44,1722.51,362.95,10.1,38.32,6.61
2025-07-11 13:15:00+02:00,0.0,0.44,1722.57,336.19,10.28,51.43,6.53
2025-07-11 13:30:00+02:00,0.0,0.44,1722.78,335.44,10.42,60.2,6.56
2025-07-11 13:45:00+02:00,0.0,0.44,1721.65,335.59,10.54,58.48,6.59
2025-07-11 14:00:00+02:00,0.0,0.44,1718.06,321.28,10.73,59.59,6.6
2025-07-11 14:15:00+02:00,0.0,0.44,1718.8,316.4,11.02,62.57,6.61
2025-07-11 14:30:00+02:00,0.0,0.44,1717.98,317.49,11.13,58.68,6.34
2025-07-11 14:45:00+02:00,0.0,0.44,1718.6,334.22,10.44,65.67,5.33
2025-07-11 15:00:00+02:00,0.0,0.44,1719.18,337.95,9.84,64.44,5.43
2025-07-11 15:15:00+02:00,0.0,0.44,1716.61,284.24,9.66,60.31,4.67
2025-07-11 15:30:00+02:00,0.0,0.44,1717.33,327.7,9.24,61.18,5.04
2025-07-11 15:45:00+02:00,0.0,0.44,1715.53,330.95,9.3,60.62,5.8
2025-07-11 16:00:00+02:00,0.0,0.44,1709.52,271.94,10.7,67.81,5.22
2025-07-11 16:15:00+02:00,0.0,0.44,1716.44,273.14,10.38,69.93,4.52
2025-07-11 16:30:00+02:00,0.0,0.44,1721.73,277.3,9.98,62.74,4.94
2025-07-11 16:45:00+02:00,0.0,0.44,1720.98,337.25,10.27,42.29,5.06
2025-07-11 17:00:00+02:00,0.0,0.44,1717.34,218.29,12.86,40.39,4.3
2025-07-11 17:15:00+02:00,0.0,0.44,1713.25,218.4,12.92,34.97,4.3
2025-07-11 17:30:00+02:00,0.0,0.44,1707.77,220.67,13.23,32.51,3.99
2025-07-11 17:45:00+02:00,0.0,0.44,1707.61,219.78,12.91,34.74,3.84
2025-07-11 18:00:00+02:00,0.0,0.44,1707.87,176.51,12.35,38.37,3.04
2025-07-11 18:15:00+02:00,0.0,0.44,1707.85,174.74,12.33,33.17,2.74
2025-07-11 18:30:00+02:00,0.0,0.44,1707.76,174.88,12.28,53.76,2.6
2025-07-11 18:45:00+02:00,0.0,0.44,1705.94,173.54,12.57,36.7,2.29
2025-07-11 19:00:00+02:00,0.0,0.44,1698.82,186.66,12.04,54.83,1.41
2025-07-11 19:15:00+02:00,0.0,0.44,1698.56,185.75,11.96,56.79,1.14
2025-07-11 19:30:00+02:00,0.0,0.44,1699.86,188.67,11.69,65.31,1.0
2025-07-11 19:45:00+02:00,0.0,0.44,1697.1,182.88,11.52,33.87,0.85
2025-07-11 20:00:00+02:00,0.0,0.44,1708.98,181.3,11.23,44.18,0.6
2025-07-11 20:15:00+02:00,0.0,0.44,1710.44,157.12,11.24,34.81,0.6
2025-07-11 20:30:00+02:00,0.0,0.44,1715.34,202.24,11.36,37.68,0.6
2025-07-11 20:45:00+02:00,0.0,0.44,1716.13,265.68,11.44,69.41,0.6
2025-07-11 21:00:00+02:00,0.0,0.44,1715.42,256.77,12.98,42.01,0.0
2025-07-11 21:15:00+02:00,0.0,0.44,1709.83,227.9,12.69,34.45,0.0
2025-07-11 21:30:00+02:00,0.0,0.44,1707.63,206.13,12.61,39.72,0.0
2025-07-11 21:45:00+02:00,0.0,0.44,1710.25,197.79,12.91,42.56,0.0
2025-07-11 22:00:00+02:00,0.0,0.44,1712.73,191.54,14.38,38.1,0.0
2025-07-11 22:15:00+02:00,0.0,0.44,1710.06,104.51,14.92,36.04,0.0
2025-07-11 22:30:00+02:00,0.0,0.44,1704.61,107.67,15.3,38.24,0.0
2025-07-11 22:45:00+02:00,0.0,0.44,1705.33,127.31,15.32,50.58,0.0
2025-07-11 23:00:00+02:00,0.0,0.44,1708.56,166.81,12.89,54.48,0.0
2025-07-11 23:15:00+02:00,0.0,0.44,1701.61,184.16,12.59,110.18,0.0
2025-07-11 23:30:00+02:00,0.0,0.44,1697.92,170.27,12.81,130.06,0.0
2025-07-11 23:45:00+02:00,0.0,0.44,1698.92,173.15,12.96,147.92,0.0
2025-07-12 00:00:00+02:00,0.0,0.44,1692.3,209.64,11.74,151.14,0.0
2025-07-12 00:15:00+02:00,0.0,0.44,1691.82,209.58,11.75,136.31,0.0
2025-07-12 00:30:00+02:00,0.0,0.44,1692.25,211.47,12.0,121.3,0.0
2025-07-12 00:45:00+02:00,0.0,0.44,1688.28,202.22,12.08,135.48,0.0
2025-07-12 01:00:00+02:00,0.0,0.44,1692.95,194.07,12.16,142.52,0.0
2025-07-12 01:15:00+02:00,0.0,0.44,1694.21,176.48,12.11,141.77,0.0
2025-07-12 01:30:00+02:00,0.0,0.44,1697.19,174.86,12.42,148.79,0.0
2025-07-12 01:45:00+02:00,0.0,0.44,1699.22,178.53,12.38,162.11,0.0
2025-07-12 02:00:00+02:00,0.0,0.44,1696.37,225.63,13.4,180.4,0.0
2025-07-12 02:15:00+02:00,0.0,0.44,1695.2,230.18,13.27,179.6,0.0
2025-07-12 02:30:00+02:00,0.0,0.44,1691.82,181.4,13.66,175.24,0.0
2025-07-12 02:45:00+02:00,0.0,0.44,1687.67,171.22,13.86,166.23,0.0
2025-07-12 03:00:00+02:00,0.0,0.44,1692.73,171.93,14.55,156.84,0.0
2025-07-12 03:15:00+02:00,0.0,0.44,1697.06,172.44,14.69,153.58,0.0
2025-07-12 03:30:00+02:00,0.0,0.44,1696.34,171.71,14.67,163.59,0.0
2025-07-12 03:45:00+02:00,0.0,0.44,1695.54,169.7,14.93,173.15,0.0
2025-07-12 04:00:00+02:00,0.0,0.44,1694.62,162.46,15.0,197.41,0.25
2025-07-12 04:15:00+02:00,0.0,0.44,1695.43,142.37,15.21,225.21,0.27
2025-07-12 04:30:00+02:00,0.0,0.44,1699.07,139.64,16.21,243.89,0.3
2025-07-12 04:45:00+02:00,0.0,0.44,1697.53,139.99,16.47,249.37,0.34
2025-07-12 05:00:00+02:00,0.0,0.44,1692.48,139.23,16.57,256.08,0.46
2025-07-12 05:15:00+02:00,0.0,0.44,1693.3,142.01,16.97,261.51,0.51
2025-07-12 05:30:00+02:00,0.0,0.44,1689.98,142.78,16.85,271.84,0.51
2025-07-12 05:45:00+02:00,0.0,0.44,1689.8,144.45,16.94,275.14,0.51
2025-07-12 06:00:00+02:00,0.0,0.44,1683.05,170.97,16.55,275.07,0.74
2025-07-12 06:15:00+02:00,0.0,0.44,1686.76,174.88,16.52,266.25,0.75
2025-07-12 06:30:00+02:00,0.0,0.44,1686.72,195.44,16.49,253.51,0.75
2025-07-12 06:45:00+02:00,0.0,0.44,1691.5,196.23,16.69,248.08,0.78
2025-07-12 07:00:00+02:00,0.0,0.44,1685.43,153.76,14.9,246.06,1.55
2025-07-12 07:15:00+02:00,0.0,0.44,1689.33,144.2,15.0,239.86,1.71
2025-07-12 07:30:00+02:00,0.0,0.44,1693.47,130.65,14.98,168.61,1.91
2025-07-12 07:45:00+02:00,0.0,0.44,1691.33,133.27,14.96,170.08,2.2
2025-07-12 08:00:00+02:00,0.0,0.44,1682.38,132.98,15.56,175.3,2.91
2025-07-12 08:15:00+02:00,0.0,0.44,1685.34,143.45,15.48,172.68,3.21
2025-07-12 08:30:00+02:00,0.0,0.44,1680.03,145.05,15.47,165.68,3.4
2025-07-12 08:45:00+02:00,0.0,0.44,1680.32,130.16,15.54,163.41,3.65
2025-07-12 09:00:00+02:00,0.0,0.44,1679.02,130.7,15.34,155.3,4.5
2025-07-12 09:15:00+02:00,0.0,0.44,1675.32,128.44,15.19,177.04,4.61
2025-07-12 09:30:00+02:00,0.0,0.44,1672.26,129.11,15.08,172.14,4.88
2025-07-12 09:45:00+02:00,0.0,0.44,1672.4,146.97,14.82,142.6,5.03
2025-07-12 10:00:00+02:00,0.0,0.44,1663.98,254.52,15.41,202.25,5.64
2025-07-12 10:15:00+02:00,0.0,0.44,1662.4,285.27,15.5,216.04,5.86
2025-07-12 10:30:00+02:00,0.0,0.44,1660.5,241.61,15.26,148.19,5.93
2025-07-12 10:45:00+02:00,0.0,0.44,1659.68,202.31,15.38,134.97,6.18
2025-07-12 11:00:00+02:00,0.0,0.44,1661.21,207.14,15.66,168.73,6.38
2025-07-12 11:15:00+02:00,0.0,0.44,1663.8,225.29,15.65,174.5,6.54
2025-07-12 11:30:00+02:00,0.0,0.44,1661.64,215.53,15.89,158.79,6.6
2025-07-12 11:45:00+02:00,0.0,0.44,1664.65,215.84,15.83,142.65,6.73
2025-07-12 12:00:00+02:00,0.0,0.44,1658.4,314.65,17.14,166.18,6.88
2025-07-12 12:15:00+02:00,0.0,0.44,1662.25,312.05,17.48,180.35,6.8
2025-07-12 12:30:00+02:00,0.0,0.44,1660.96,307.4,17.49,167.42,6.74
2025-07-12 12:45:00+02:00,0.0,0.44,1661.79,312.95,17.14,156.36,6.76
2025-07-12 13:00:00+02:00,0.0,0.44,1666.71,299.8,15.82,150.88,6.82
2025-07-12 13:15:00+02:00,0.0,0.44,1669.87,261.33,16.02,145.25,6.86
2025-07-12 13:30:00+02:00,0.0,0.44,1668.9,217.55,16.31,134.55,6.83
2025-07-12 13:45:00+02:00,0.0,0.44,1668.62,210.27,16.29,136.15,6.78
2025-07-12 14:00:00+02:00,0.0,0.44,1657.87,214.09,18.83,119.07,6.82
2025-07-12 14:15:00+02:00,0.0,0.44,1659.1,209.74,18.53,101.75,6.67
2025-07-12 14:30:00+02:00,0.0,0.44,1654.19,174.31,18.71,106.29,6.68
2025-07-12 14:45:00+02:00,0.0,0.44,1657.45,131.53,18.72,106.0,6.65
2025-07-12 15:00:00+02:00,0.0,0.44,1653.51,120.25,17.51,105.83,6.46
2025-07-12 15:15:00+02:00,0.0,0.44,1652.99,112.04,17.79,111.26,6.23
2025-07-12 15:30:00+02:00,0.0,0.44,1654.43,128.61,17.83,104.96,6.2
2025-07-12 15:45:00+02:00,0.0,0.44,1652.46,131.47,17.81,118.52,6.07
2025-07-12 16:00:00+02:00,0.0,0.44,1651.13,106.89,18.0,116.16,5.7
2025-07-12 16:15:00+02:00,0.0,0.44,1659.16,115.7,18.19,113.19,5.59
2025-07-12 16:30:00+02:00,0.0,0.44,1653.52,121.73,18.04,121.92,5.32
2025-07-12 16:45:00+02:00,0.0,0.44,1651.94,132.74,18.27,119.9,5.2
2025-07-12 17:00:00+02:00,0.0,0.44,1645.2,115.56,15.44,115.78,4.37
2025-07-12 17:15:00+02:00,0.0,0.44,1645.89,136.46,15.29,104.07,4.3
2025-07-12 17:30:00+02:00,0.0,0.44,1649.61,138.63,15.27,95.82,4.06
2025-07-12 17:45:00+02:00,0.0,0.44,1652.8,119.26,15.41,101.79,3.82
2025-07-12 18:00:00+02:00,0.0,0.44,1645.06,107.24,16.03,138.35,3.07
2025-07-12 18:15:00+02:00,0.0,0.44,1647.23,108.08,16.06,117.1,2.76
2025-07-12 18:30:00+02:00,0.0,0.44,1649.7,126.94,15.9,159.58,2.65
2025-07-12 18:45:00+02:00,0.0,0.44,1650.87,129.65,16.05,157.55,2.35
2025-07-12 19:00:00+02:00,0.0,0.44,1649.37,128.05,16.64,172.25,1.4
2025-07-12 19:15:00+02:00,0.0,0.44,1647.5,246.25,16.63,170.57,1.26
2025-07-12 19:30:00+02:00,0.0,0.44,1644.41,297.75,16.7,164.62,1.0
2025-07-12 19:45:00+02:00,0.0,0.44,1641.44,195.4,16.46,160.01,1.0
2025-07-12 20:00:00+02:00,0.0,0.44,1652.32,301.55,17.02,151.63,0.67
2025-07-12 20:15:00+02:00,0.0,0.44,1654.09,322.9,16.96,161.74,0.6
2025-07-12 20:30:00+02:00,0.0,0.44,1655.2,317.4,16.88,159.56,0.6
2025-07-12 20:45:00+02:00,0.0,0.44,1656.06,320.95,16.76,151.72,0.5
2025-07-12 21:00:00+02:00,0.0,0.44,1664.43,216.02,16.9,145.01,0.4
2025-07-12 21:15:00+02:00,0.0,0.44,1665.12,203.57,17.0,140.79,0.38
2025-07-12 21:30:00+02:00,0.0,0.44,1661.52,184.75,16.89,143.52,0.36
2025-07-12 21:45:00+02:00,0.0,0.44,1658.71,176.54,16.93,149.48,0.34
2025-07-12 22:00:00+02:00,0.0,0.44,1662.07,221.92,16.62,149.71,0.0
2025-07-12 22:15:00+02:00,0.0,0.44,1659.71,205.13,16.7,143.0,0.0
2025-07-12 22:30:00+02:00,0.0,0.44,1656.3,186.68,16.67,138.91,0.0
2025-07-12 22:45:00+02:00,0.0,0.44,1652.68,182.86,16.75,152.71,0.0
2025-07-12 23:00:00+02:00,0.0,0.44,1659.47,214.42,16.69,180.89,0.0
2025-07-12 23:15:00+02:00,0.0,0.44,1658.42,224.93,16.58,178.95,0.0
2025-07-12 23:30:00+02:00,0.0,0.44,1653.66,192.47,16.69,168.53,0.0
2025-07-12 23:45:00+02:00,0.0,0.44,1650.45,181.42,16.69,166.39,0.0
2025-07-13 00:00:00+02:00,0.0,0.44,1663.09,297.81,17.2,155.13,0.0
2025-07-13 00:15:00+02:00,0.0,0.44,1663.5,201.25,17.54,147.56,0.0
2025-07-13 00:30:00+02:00,0.0,0.44,1667.12,194.47,17.35,133.55,0.0
2025-07-13 00:45:00+02:00,0.0,0.44,1667.35,195.73,17.34,135.11,0.0
2025-07-13 01:00:00+02:00,0.0,0.44,1677.75,159.02,15.69,136.58,0.0
2025-07-13 01:15:00+02:00,0.0,0.44,1675.95,160.39,15.84,144.56,0.0
2025-07-13 01:30:00+02:00,0.0,0.44,1668.07,162.21,15.99,138.04,0.0
2025-07-13 01:45:00+02:00,0.0,0.44,1668.94,162.45,15.98,145.83,0.0
2025-07-13 02:00:00+02:00,0.0,0.44,1670.46,162.4,15.51,150.59,0.0
2025-07-13 02:15:00+02:00,0.0,0.44,1673.93,161.81,15.5,150.96,0.0
2025-07-13 02:30:00+02:00,0.0,0.44,1677.37,163.65,15.63,153.85,0.0
2025-07-13 02:45:00+02:00,0.0,0.44,1678.73,166.13,15.68,167.64,0.0
2025-07-13 03:00:00+02:00,0.0,0.44,1679.71,163.23,16.34,171.81,0.0
2025-07-13 03:15:00+02:00,0.0,0.44,1677.59,162.13,16.41,178.97,0.0
2025-07-13 03:30:00+02:00,0.0,0.44,1678.24,163.08,16.28,185.37,0.0
2025-07-13 03:45:00+02:00,0.0,0.44,1677.84,162.62,16.33,206.62,0.0
2025-07-13 04:00:00+02:00,0.0,0.44,1675.25,162.68,15.49,211.56,0.24
2025-07-13 04:15:00+02:00,0.0,0.44,1676.22,163.67,15.57,208.69,0.25
2025-07-13 04:30:00+02:00,0.0,0.44,1676.89,164.08,15.68,195.02,0.27
2025-07-13 04:45:00+02:00,0.0,0.44,1676.85,162.96,15.6,192.35,0.29
2025-07-13 05:00:00+02:00,0.0,0.44,1674.95,164.06,15.78,193.34,0.3
2025-07-13 05:15:00+02:00,0.0,0.44,1672.79,165.35,15.75,173.7,0.4
2025-07-13 05:30:00+02:00,0.0,0.44,1672.72,165.77,15.6,187.9,0.47
2025-07-13 05:45:00+02:00,0.0,0.44,1672.73,166.84,15.69,163.13,0.51
2025-07-13 06:00:00+02:00,0.0,0.44,1675.08,292.3,15.79,134.61,0.77
2025-07-13 06:15:00+02:00,0.0,0.44,1672.3,336.03,15.81,170.81,0.73
2025-07-13 06:30:00+02:00,0.0,0.44,1675.33,348.1,15.81,195.03,0.73
2025-07-13 06:45:00+02:00,0.0,0.44,1676.63,341.74,15.73,175.82,0.79
2025-07-13 07:00:00+02:00,0.0,0.44,1672.02,331.1,16.1,163.06,1.48
2025-07-13 07:15:00+02:00,0.0,0.44,1675.68,333.68,15.97,152.35,1.68
2025-07-13 07:30:00+02:00,0.0,0.44,1678.87,339.66,15.89,144.55,1.73
2025-07-13 07:45:00+02:00,0.0,0.44,1677.93,355.49,16.04,140.62,1.91
2025-07-13 08:00:00+02:00,0.0,0.44,1673.48,304.76,15.23,141.58,2.64
2025-07-13 08:15:00+02:00,0.0,0.44,1673.72,298.71,15.33,127.21,2.89
2025-07-13 08:30:00+02:00,0.0,0.44,1676.76,273.68,15.21,128.0,2.9
2025-07-13 08:45:00+02:00,0.0,0.44,1672.23,276.83,14.9,125.27,3.06
2025-07-13 09:00:00+02:00,0.0,0.44,1668.36,236.32,15.08,103.64,3.7
2025-07-13 09:15:00+02:00,0.0,0.44,1664.41,236.2,14.87,85.27,3.47
2025-07-13 09:30:00+02:00,0.0,0.44,1663.02,295.63,14.92,76.96,3.36
2025-07-13 09:45:00+02:00,0.0,0.44,1667.52,317.15,14.81,79.67,3.71
2025-07-13 10:00:00+02:00,0.0,0.44,1660.47,372.65,14.93,76.7,4.12
2025-07-13 10:15:00+02:00,0.0,0.44,1649.08,375.06,14.83,84.57,4.16
2025-07-13 10:30:00+02:00,0.0,0.44,1645.44,350.21,14.81,83.35,3.69
2025-07-13 10:45:00+02:00,0.0,0.44,1645.88,341.76,14.71,86.04,3.52
2025-07-13 11:00:00+02:00,0.0,0.44,1644.45,347.08,14.41,79.61,3.9
2025-07-13 11:15:00+02:00,0.0,0.44,1647.84,267.63,14.38,81.39,4.64
2025-07-13 11:30:00+02:00,0.0,0.44,1643.86,264.41,14.26,84.66,5.47
2025-07-13 11:45:00+02:00,0.0,0.44,1647.26,264.22,13.91,80.36,5.54
2025-07-13 12:00:00+02:00,0.0,0.44,1654.04,337.67,14.19,77.95,5.75
2025-07-13 12:15:00+02:00,0.0,0.44,1648.15,297.84,14.26,77.57,5.71
2025-07-13 12:30:00+02:00,0.0,0.44,1651.72,296.86,14.29,68.29,5.8
2025-07-13 12:45:00+02:00,0.0,0.44,1653.38,299.28,14.31,76.83,5.65
2025-07-13 13:00:00+02:00,0.0,0.44,1650.68,343.7,14.62,75.54,4.76
2025-07-13 13:15:00+02:00,0.0,0.44,1655.72,349.12,14.84,77.22,4.66
2025-07-13 13:30:00+02:00,0.0,0.44,1652.25,347.16,14.37,90.3,5.12
2025-07-13 13:45:00+02:00,0.0,0.44,1651.69,348.17,14.54,90.58,4.39
2025-07-13 14:00:00+02:00,0.0,0.44,1652.94,283.78,14.66,84.31,4.63
2025-07-13 14:15:00+02:00,0.0,0.44,1649.7,267.18,14.93,68.05,5.03
2025-07-13 14:30:00+02:00,0.0,0.44,1644.36,266.64,14.84,67.37,4.5
2025-07-13 14:45:00+02:00,0.0,0.44,1638.22,315.29,14.61,67.59,4.41
2025-07-13 15:00:00+02:00,0.0,0.44,1632.77,315.49,14.89,77.57,3.96
2025-07-13 15:15:00+02:00,0.0,0.44,1633.33,319.81,14.92,116.72,3.86
2025-07-13 15:30:00+02:00,0.0,0.44,1639.99,341.04,15.25,152.2,3.71
2025-07-13 15:45:00+02:00,0.0,0.44,1642.45,320.45,14.66,117.91,3.11
2025-07-13 16:00:00+02:00,0.0,0.44,1643.72,332.36,14.61,114.14,2.77
2025-07-13 16:15:00+02:00,0.0,0.44,1642.66,331.65,14.48,81.7,2.9
2025-07-13 16:30:00+02:00,0.0,0.44,1646.79,337.51,14.02,66.27,3.07
2025-07-13 16:45:00+02:00,0.0,0.44,1645.06,409.75,12.76,61.13,3.32
2025-07-13 17:00:00+02:00,0.0,0.44,1642.74,338.86,12.2,60.91,2.97
2025-07-13 17:15:00+02:00,0.0,0.44,1647.1,432.13,13.55,63.72,3.24
2025-07-13 17:30:00+02:00,0.0,0.44,1649.08,405.61,13.34,55.96,3.49
2025-07-13 17:45:00+02:00,0.0,0.44,1651.76,430.46,13.25,70.96,4.27
2025-07-13 18:00:00+02:00,0.0,0.44,1645.47,361.66,13.39,73.67,2.98
2025-07-13 18:15:00+02:00,0.0,0.44,1649.64,361.41,13.12,77.53,2.73
2025-07-13 18:30:00+02:00,0.0,0.44,1651.25,369.67,13.24,90.48,2.66
2025-07-13 18:45:00+02:00,0.0,0.44,1649.02,377.07,13.38,97.36,2.73
2025-07-13 19:00:00+02:00,0.0,0.44,1647.11,493.81,13.29,112.87,1.95
2025-07-13 19:15:00+02:00,0.0,0.44,1646.56,512.95,13.27,108.72,2.04
2025-07-13 19:30:00+02:00,0.0,0.44,1648.08,515.72,12.49,88.84,2.22
2025-07-13 19:45:00+02:00,0.0,0.44,1646.81,498.78,12.72,89.0,2.31
2025-07-13 20:00:00+02:00,0.0,0.44,1655.99,502.36,13.59,72.43,1.48
2025-07-13 20:15:00+02:00,0.0,0.44,1654.45,502.77,13.42,51.54,1.52
2025-07-13 20:30:00+02:00,0.0,0.44,1656.69,505.47,13.43,52.65,1.51
2025-07-13 20:45:00+02:00,0.0,0.44,1655.95,497.8,13.38,62.78,1.49
2025-07-13 21:00:00+02:00,0.0,0.44,1656.29,600.84,13.57,86.22,1.16
2025-07-13 21:15:00+02:00,0.0,0.44,1655.84,608.84,13.43,88.89,1.14
2025-07-13 21:30:00+02:00,0.0,0.44,1653.61,573.34,13.47,85.06,1.11
2025-07-13 21:45:00+02:00,0.0,0.44,1651.69,523.01,13.61,80.6,1.11
2025-07-13 22:00:00+02:00,0.0,0.44,1652.1,561.11,13.73,73.36,0.02
2025-07-13 22:15:00+02:00,0.0,0.44,1653.58,536.21,13.77,62.39,0.0
2025-07-13 22:30:00+02:00,0.0,0.44,1654.12,536.9,13.8,56.44,0.0
2025-07-13 22:45:00+02:00,0.0,0.44,1654.07,538.74,13.64,66.93,0.0
2025-07-13 23:00:00+02:00,0.0,0.44,1652.58,512.29,13.69,77.73,0.0
2025-07-13 23:15:00+02:00,0.0,0.44,1648.45,501.93,13.75,89.51,0.0
2025-07-13 23:30:00+02:00,0.0,0.44,1648.7,512.09,13.92,97.1,0.0
2025-07-13 23:45:00+02:00,0.0,0.44,1647.34,519.88,13.92,97.1,0.0
2025-07-14 00:00:00+02:00,0.0,0.44,1642.27,502.86,13.47,83.13,0.0
2025-07-14 00:15:00+02:00,0.0,0.44,1639.38,430.79,13.36,69.44,0.0
2025-07-14 00:30:00+02:00,0.0,0.44,1636.85,418.21,14.29,54.73,0.0
2025-07-14 00:45:00+02:00,0.0,0.44,1630.29,384.81,14.29,70.51,0.0
2025-07-14 01:00:00+02:00,0.0,0.44,1629.73,246.55,14.33,74.75,0.0
2025-07-14 01:15:00+02:00,0.0,0.44,1624.46,165.55,14.45,84.81,0.0
2025-07-14 01:30:00+02:00,0.0,0.44,1620.32,173.57,14.47,71.69,0.0
2025-07-14 01:45:00+02:00,0.0,0.44,1619.37,144.25,14.57,51.18,0.0
2025-07-14 02:00:00+02:00,0.0,0.44,1620.77,145.31,18.66,51.18,0.0
2025-07-14 02:15:00+02:00,0.0,0.44,1618.26,144.36,18.64,72.4,0.0
2025-07-14 02:30:00+02:00,0.0,0.44,1617.58,144.46,18.74,80.15,0.0
2025-07-14 02:45:00+02:00,0.0,0.44,1615.57,145.22,18.9,78.72,0.0
2025-07-14 03:00:00+02:00,0.0,0.44,1614.6,180.32,15.0,88.85,0.0
2025-07-14 03:15:00+02:00,0.0,0.44,1613.53,183.14,14.96,82.14,0.0
2025-07-14 03:30:00+02:00,0.0,0.44,1610.52,174.55,14.88,84.34,0.0
